,Subject,Fluency_Item,Switch_Value,Switch_Method
313,6332517a492e9ac48804f991,dog,2,simdrop
314,6332517a492e9ac48804f991,cat,0,simdrop
315,6332517a492e9ac48804f991,lion,1,simdrop
316,6332517a492e9ac48804f991,tiger,0,simdrop
317,6332517a492e9ac48804f991,polar_bear,1,simdrop
318,6332517a492e9ac48804f991,giraffe,0,simdrop
319,6332517a492e9ac48804f991,monkey,0,simdrop
320,6332517a492e9ac48804f991,elephant,0,simdrop
321,6332517a492e9ac48804f991,cougar,1,simdrop
322,6332517a492e9ac48804f991,alligator,0,simdrop
323,6332517a492e9ac48804f991,walrus,1,simdrop
324,6332517a492e9ac48804f991,buffalo,0,simdrop
325,6332517a492e9ac48804f991,bear,1,simdrop
326,6332517a492e9ac48804f991,antelope,0,simdrop
327,6332517a492e9ac48804f991,horse,2,simdrop
328,645abc0f7fa6368e6df2d973,dog,2,simdrop
329,645abc0f7fa6368e6df2d973,cat,0,simdrop
330,645abc0f7fa6368e6df2d973,horse,1,simdrop
331,645abc0f7fa6368e6df2d973,goat,0,simdrop
332,645abc0f7fa6368e6df2d973,deer,1,simdrop
333,645abc0f7fa6368e6df2d973,squirrel,0,simdrop
334,645abc0f7fa6368e6df2d973,carp,0,simdrop
335,645abc0f7fa6368e6df2d973,ant,1,simdrop
336,645abc0f7fa6368e6df2d973,spider,0,simdrop
337,645abc0f7fa6368e6df2d973,zebra,1,simdrop
338,645abc0f7fa6368e6df2d973,antelope,0,simdrop
339,645abc0f7fa6368e6df2d973,tiger,1,simdrop
340,645abc0f7fa6368e6df2d973,lion,0,simdrop
341,645abc0f7fa6368e6df2d973,bear,0,simdrop
342,645abc0f7fa6368e6df2d973,kangaroo,1,simdrop
343,645abc0f7fa6368e6df2d973,donkey,0,simdrop
344,645abc0f7fa6368e6df2d973,caterpillar,2,simdrop
345,62cba72839d35cbf953cdd6f,panda,2,simdrop
346,62cba72839d35cbf953cdd6f,lion,0,simdrop
347,62cba72839d35cbf953cdd6f,tiger,0,simdrop
348,62cba72839d35cbf953cdd6f,koala,0,simdrop
349,62cba72839d35cbf953cdd6f,giraffe,1,simdrop
350,62cba72839d35cbf953cdd6f,hippopotamus,0,simdrop
351,62cba72839d35cbf953cdd6f,cat,1,simdrop
352,62cba72839d35cbf953cdd6f,dog,0,simdrop
353,62cba72839d35cbf953cdd6f,skunk,0,simdrop
354,62cba72839d35cbf953cdd6f,opossum,1,simdrop
355,62cba72839d35cbf953cdd6f,raccoon,0,simdrop
356,62cba72839d35cbf953cdd6f,fox,0,simdrop
357,62cba72839d35cbf953cdd6f,mountain_lion,2,simdrop
358,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,dog,2,simdrop
359,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,cat,0,simdrop
360,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,horse,1,simdrop
361,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,cow,0,simdrop
362,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,monkey,1,simdrop
363,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,gorilla,0,simdrop
364,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,chimpanzee,0,simdrop
365,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,bird,1,simdrop
366,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,fish,0,simdrop
367,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,elephant,1,simdrop
368,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,giraffe,0,simdrop
369,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,rhinoceros,0,simdrop
370,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,lion,0,simdrop
371,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,cougar,1,simdrop
372,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,bear,0,simdrop
373,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,panda,1,simdrop
374,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,koala,0,simdrop
375,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,alligator,1,simdrop
376,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,crocodile,0,simdrop
377,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,mouse,1,simdrop
378,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,rat,0,simdrop
379,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,rabbit,0,simdrop
380,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,mole,0,simdrop
381,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,chipmunk,1,simdrop
382,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,squirrel,0,simdrop
383,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,opossum,0,simdrop
384,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,skunk,0,simdrop
385,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,deer,0,simdrop
386,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,pig,1,simdrop
387,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,chicken,0,simdrop
388,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,goat,1,simdrop
389,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,llama,0,simdrop
390,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,buffalo,0,simdrop
391,5f402eb4fbd8df145068b8055f402eb4fbd8df145068b805,puma,2,simdrop
392,5e36f211c5175f000b4038e9,lemur,2,simdrop
393,5e36f211c5175f000b4038e9,kangaroo,0,simdrop
394,5e36f211c5175f000b4038e9,lion,1,simdrop
395,5e36f211c5175f000b4038e9,cheetah,0,simdrop
396,5e36f211c5175f000b4038e9,armadillo,0,simdrop
397,5e36f211c5175f000b4038e9,bear,1,simdrop
398,5e36f211c5175f000b4038e9,dog,0,simdrop
399,5e36f211c5175f000b4038e9,cat,0,simdrop
400,5e36f211c5175f000b4038e9,hedgehog,0,simdrop
401,5e36f211c5175f000b4038e9,snake,1,simdrop
402,5e36f211c5175f000b4038e9,komodo_dragon,0,simdrop
403,5e36f211c5175f000b4038e9,porpoise,0,simdrop
404,5e36f211c5175f000b4038e9,dolphin,0,simdrop
405,5e36f211c5175f000b4038e9,zebra,1,simdrop
406,5e36f211c5175f000b4038e9,antelope,0,simdrop
407,5e36f211c5175f000b4038e9,rat,1,simdrop
408,5e36f211c5175f000b4038e9,mouse,0,simdrop
409,5e36f211c5175f000b4038e9,shrew,2,simdrop
410,62fcf3d9948e4a6a9623cce8,bear,2,simdrop
411,62fcf3d9948e4a6a9623cce8,lion,0,simdrop
412,62fcf3d9948e4a6a9623cce8,tiger,0,simdrop
413,62fcf3d9948e4a6a9623cce8,dog,1,simdrop
414,62fcf3d9948e4a6a9623cce8,cat,0,simdrop
415,62fcf3d9948e4a6a9623cce8,mouse,1,simdrop
416,62fcf3d9948e4a6a9623cce8,rat,0,simdrop
417,62fcf3d9948e4a6a9623cce8,snake,0,simdrop
418,62fcf3d9948e4a6a9623cce8,camel,1,simdrop
419,62fcf3d9948e4a6a9623cce8,giraffe,0,simdrop
420,62fcf3d9948e4a6a9623cce8,hippopotamus,0,simdrop
421,62fcf3d9948e4a6a9623cce8,rhinoceros,1,simdrop
422,62fcf3d9948e4a6a9623cce8,elephant,0,simdrop
423,62fcf3d9948e4a6a9623cce8,gorilla,0,simdrop
424,62fcf3d9948e4a6a9623cce8,hyena,1,simdrop
425,62fcf3d9948e4a6a9623cce8,antelope,0,simdrop
426,62fcf3d9948e4a6a9623cce8,deer,0,simdrop
427,62fcf3d9948e4a6a9623cce8,gazelle,1,simdrop
428,62fcf3d9948e4a6a9623cce8,ostrich,0,simdrop
429,62fcf3d9948e4a6a9623cce8,koala,1,simdrop
430,62fcf3d9948e4a6a9623cce8,kangaroo,0,simdrop
431,62fcf3d9948e4a6a9623cce8,ocelot,1,simdrop
432,62fcf3d9948e4a6a9623cce8,cougar,2,simdrop
433,63bcbf7e0ac7e876387ef720,dog,2,simdrop
434,63bcbf7e0ac7e876387ef720,cat,0,simdrop
435,63bcbf7e0ac7e876387ef720,horse,1,simdrop
436,63bcbf7e0ac7e876387ef720,cow,0,simdrop
437,63bcbf7e0ac7e876387ef720,elephant,1,simdrop
438,63bcbf7e0ac7e876387ef720,giraffe,0,simdrop
439,63bcbf7e0ac7e876387ef720,rhinoceros,0,simdrop
440,63bcbf7e0ac7e876387ef720,hippopotamus,0,simdrop
441,63bcbf7e0ac7e876387ef720,tiger,1,simdrop
442,63bcbf7e0ac7e876387ef720,lion,0,simdrop
443,63bcbf7e0ac7e876387ef720,hyena,1,simdrop
444,63bcbf7e0ac7e876387ef720,leopard,0,simdrop
445,63bcbf7e0ac7e876387ef720,fox,1,simdrop
446,63bcbf7e0ac7e876387ef720,wolf,0,simdrop
447,63bcbf7e0ac7e876387ef720,deer,0,simdrop
448,63bcbf7e0ac7e876387ef720,antelope,0,simdrop
449,63bcbf7e0ac7e876387ef720,elk,0,simdrop
450,63bcbf7e0ac7e876387ef720,moose,0,simdrop
451,63bcbf7e0ac7e876387ef720,mouse,1,simdrop
452,63bcbf7e0ac7e876387ef720,rat,0,simdrop
453,63bcbf7e0ac7e876387ef720,bird,1,simdrop
454,63bcbf7e0ac7e876387ef720,fish,2,simdrop
455,63bf3247bf3b5ebd734157ee,cow,2,simdrop
456,63bf3247bf3b5ebd734157ee,horse,0,simdrop
