,Subject,Fluency_Item,Switch_Value,Switch_Method
244,5cab69f77ea4a700019a87dc,sloth,0,simdrop
245,5cab69f77ea4a700019a87dc,crocodile,1,simdrop
246,5cab69f77ea4a700019a87dc,alligator,0,simdrop
247,5cab69f77ea4a700019a87dc,shark,1,simdrop
248,5cab69f77ea4a700019a87dc,whale,0,simdrop
249,5cab69f77ea4a700019a87dc,antelope,1,simdrop
250,5cab69f77ea4a700019a87dc,deer,0,simdrop
251,5cab69f77ea4a700019a87dc,cow,1,simdrop
252,5cab69f77ea4a700019a87dc,horse,0,simdrop
253,5cab69f77ea4a700019a87dc,chicken,1,simdrop
254,5cab69f77ea4a700019a87dc,rooster,0,simdrop
255,5cab69f77ea4a700019a87dc,pig,2,simdrop
256,638d3780e7aa2979f75f2a5f,dog,2,simdrop
257,638d3780e7aa2979f75f2a5f,cat,0,simdrop
258,638d3780e7aa2979f75f2a5f,elephant,1,simdrop
259,638d3780e7aa2979f75f2a5f,snake,0,simdrop
260,638d3780e7aa2979f75f2a5f,bird,0,simdrop
261,638d3780e7aa2979f75f2a5f,alligator,1,simdrop
262,638d3780e7aa2979f75f2a5f,lizard,0,simdrop
263,638d3780e7aa2979f75f2a5f,turtle,0,simdrop
264,638d3780e7aa2979f75f2a5f,opossum,1,simdrop
265,638d3780e7aa2979f75f2a5f,raccoon,2,simdrop
266,5eb087ed7f6d1e1232690d6a,rat,2,simdrop
267,5eb087ed7f6d1e1232690d6a,mole,0,simdrop
268,5eb087ed7f6d1e1232690d6a,beaver,1,simdrop
269,5eb087ed7f6d1e1232690d6a,mink,0,simdrop
270,5eb087ed7f6d1e1232690d6a,otter,0,simdrop
271,5eb087ed7f6d1e1232690d6a,ferret,0,simdrop
272,5eb087ed7f6d1e1232690d6a,bear,1,simdrop
273,5eb087ed7f6d1e1232690d6a,deer,0,simdrop
274,5eb087ed7f6d1e1232690d6a,elk,0,simdrop
275,5eb087ed7f6d1e1232690d6a,reindeer,1,simdrop
276,5eb087ed7f6d1e1232690d6a,polar_bear,0,simdrop
277,5eb087ed7f6d1e1232690d6a,grizzly_bear,0,simdrop
278,5eb087ed7f6d1e1232690d6a,chimpanzee,1,simdrop
279,5eb087ed7f6d1e1232690d6a,gorilla,0,simdrop
280,5eb087ed7f6d1e1232690d6a,orangutan,0,simdrop
281,5eb087ed7f6d1e1232690d6a,cat,1,simdrop
282,5eb087ed7f6d1e1232690d6a,dog,0,simdrop
283,5eb087ed7f6d1e1232690d6a,lizard,1,simdrop
284,5eb087ed7f6d1e1232690d6a,python,0,simdrop
285,5eb087ed7f6d1e1232690d6a,alligator,2,simdrop
286,59d75f1b8fd07a0001841feb,raccoon,2,simdrop
287,59d75f1b8fd07a0001841feb,rat,0,simdrop
288,59d75f1b8fd07a0001841feb,cat,0,simdrop
289,59d75f1b8fd07a0001841feb,dog,0,simdrop
290,59d75f1b8fd07a0001841feb,ferret,0,simdrop
291,59d75f1b8fd07a0001841feb,elephant,1,simdrop
292,59d75f1b8fd07a0001841feb,giraffe,0,simdrop
293,59d75f1b8fd07a0001841feb,tiger,1,simdrop
294,59d75f1b8fd07a0001841feb,lion,0,simdrop
295,59d75f1b8fd07a0001841feb,bear,0,simdrop
296,59d75f1b8fd07a0001841feb,opossum,0,simdrop
297,59d75f1b8fd07a0001841feb,bat,0,simdrop
298,59d75f1b8fd07a0001841feb,anteater,1,simdrop
299,59d75f1b8fd07a0001841feb,skunk,0,simdrop
300,59d75f1b8fd07a0001841feb,mole,0,simdrop
301,59d75f1b8fd07a0001841feb,shrew,1,simdrop
302,59d75f1b8fd07a0001841feb,vole,0,simdrop
303,59d75f1b8fd07a0001841feb,wombat,0,simdrop
304,59d75f1b8fd07a0001841feb,hippopotamus,1,simdrop
305,59d75f1b8fd07a0001841feb,rhinoceros,0,simdrop
306,59d75f1b8fd07a0001841feb,snake,0,simdrop
307,59d75f1b8fd07a0001841feb,worm,0,simdrop
308,59d75f1b8fd07a0001841feb,dolphin,1,simdrop
309,59d75f1b8fd07a0001841feb,porpoise,0,simdrop
310,59d75f1b8fd07a0001841feb,whale,0,simdrop
311,59d75f1b8fd07a0001841feb,salamander,0,simdrop
312,59d75f1b8fd07a0001841feb,crawfish,2,simdrop
313,64499eed5518153215c74048,giraffe,2,simdrop
314,64499eed5518153215c74048,monkey,0,simdrop
315,64499eed5518153215c74048,cat,0,simdrop
316,64499eed5518153215c74048,dog,0,simdrop
317,64499eed5518153215c74048,elephant,0,simdrop
318,64499eed5518153215c74048,bat,1,simdrop
319,64499eed5518153215c74048,donkey,0,simdrop
320,64499eed5518153215c74048,horse,0,simdrop
321,64499eed5518153215c74048,bear,1,simdrop
322,64499eed5518153215c74048,jaguar,0,simdrop
323,64499eed5518153215c74048,lion,0,simdrop
324,64499eed5518153215c74048,tiger,0,simdrop
325,64499eed5518153215c74048,leopard,0,simdrop
326,64499eed5518153215c74048,fox,1,simdrop
327,64499eed5518153215c74048,wolf,0,simdrop
328,64499eed5518153215c74048,zebra,2,simdrop
329,644ee5a8f25289f7efacbef4,monkey,2,simdrop
330,644ee5a8f25289f7efacbef4,bear,0,simdrop
331,644ee5a8f25289f7efacbef4,dog,0,simdrop
332,644ee5a8f25289f7efacbef4,cat,0,simdrop
333,644ee5a8f25289f7efacbef4,giraffe,1,simdrop
334,644ee5a8f25289f7efacbef4,elephant,0,simdrop
335,644ee5a8f25289f7efacbef4,tiger,0,simdrop
336,644ee5a8f25289f7efacbef4,cheetah,0,simdrop
337,644ee5a8f25289f7efacbef4,coyote,1,simdrop
338,644ee5a8f25289f7efacbef4,alligator,0,simdrop
339,644ee5a8f25289f7efacbef4,lion,0,simdrop
340,644ee5a8f25289f7efacbef4,seal,0,simdrop
341,644ee5a8f25289f7efacbef4,zebra,2,simdrop
342,60fab1b96bd45f60d1b053dc,dog,2,simdrop
343,60fab1b96bd45f60d1b053dc,cat,0,simdrop
344,60fab1b96bd45f60d1b053dc,horse,1,simdrop
345,60fab1b96bd45f60d1b053dc,giraffe,0,simdrop
346,60fab1b96bd45f60d1b053dc,camel,0,simdrop
347,60fab1b96bd45f60d1b053dc,elephant,0,simdrop
348,60fab1b96bd45f60d1b053dc,dingo,1,simdrop
349,60fab1b96bd45f60d1b053dc,wolf,0,simdrop
350,60fab1b96bd45f60d1b053dc,penguin,1,simdrop
351,60fab1b96bd45f60d1b053dc,hippopotamus,0,simdrop
352,60fab1b96bd45f60d1b053dc,bear,1,simdrop
353,60fab1b96bd45f60d1b053dc,lion,0,simdrop
354,60fab1b96bd45f60d1b053dc,tiger,0,simdrop
355,60fab1b96bd45f60d1b053dc,cheetah,0,simdrop
356,60fab1b96bd45f60d1b053dc,frog,1,simdrop
357,60fab1b96bd45f60d1b053dc,lizard,2,simdrop
358,62858e3a433a7a27305f1992,cow,2,simdrop
359,62858e3a433a7a27305f1992,elephant,0,simdrop
360,62858e3a433a7a27305f1992,cheetah,0,simdrop
361,62858e3a433a7a27305f1992,snake,1,simdrop
362,62858e3a433a7a27305f1992,turtle,0,simdrop
363,62858e3a433a7a27305f1992,cat,0,simdrop
364,62858e3a433a7a27305f1992,fish,1,simdrop
365,62858e3a433a7a27305f1992,pig,0,simdrop
366,62858e3a433a7a27305f1992,horse,0,simdrop
367,62858e3a433a7a27305f1992,bird,1,simdrop
368,62858e3a433a7a27305f1992,chicken,0,simdrop
369,62858e3a433a7a27305f1992,dog,1,simdrop
370,62858e3a433a7a27305f1992,fox,0,simdrop
371,62858e3a433a7a27305f1992,deer,0,simdrop
372,62858e3a433a7a27305f1992,bear,0,simdrop
373,62858e3a433a7a27305f1992,polar_bear,0,simdrop
374,62858e3a433a7a27305f1992,monkey,2,simdrop
375,56802e5fc5767f00121cc6a0,lion,2,simdrop
376,56802e5fc5767f00121cc6a0,tiger,0,simdrop
377,56802e5fc5767f00121cc6a0,bear,0,simdrop
378,56802e5fc5767f00121cc6a0,jaguar,1,simdrop
379,56802e5fc5767f00121cc6a0,zebra,0,simdrop
380,56802e5fc5767f00121cc6a0,ferret,1,simdrop
381,56802e5fc5767f00121cc6a0,squirrel,0,simdrop
382,56802e5fc5767f00121cc6a0,fox,0,simdrop
383,56802e5fc5767f00121cc6a0,armadillo,0,simdrop
384,56802e5fc5767f00121cc6a0,raccoon,1,simdrop
385,56802e5fc5767f00121cc6a0,possum,0,simdrop
386,56802e5fc5767f00121cc6a0,gorilla,1,simdrop
387,56802e5fc5767f00121cc6a0,monkey,0,simdrop
388,56802e5fc5767f00121cc6a0,baboon,0,simdrop
389,56802e5fc5767f00121cc6a0,hippopotamus,1,simdrop
390,56802e5fc5767f00121cc6a0,rhinoceros,2,simdrop
391,61509f6eb3a929e50f33ede1,giraffe,2,simdrop
392,61509f6eb3a929e50f33ede1,lion,0,simdrop
393,61509f6eb3a929e50f33ede1,tiger,0,simdrop
394,61509f6eb3a929e50f33ede1,elephant,0,simdrop
395,61509f6eb3a929e50f33ede1,lemur,0,simdrop
396,61509f6eb3a929e50f33ede1,peacock,1,simdrop
397,61509f6eb3a929e50f33ede1,pigeon,0,simdrop
398,61509f6eb3a929e50f33ede1,mountain_lion,1,simdrop
399,61509f6eb3a929e50f33ede1,jaguar,0,simdrop
400,61509f6eb3a929e50f33ede1,coyote,0,simdrop
401,61509f6eb3a929e50f33ede1,boa_constrictor,0,simdrop
402,61509f6eb3a929e50f33ede1,mouse,1,simdrop
403,61509f6eb3a929e50f33ede1,kangaroo,0,simdrop
404,61509f6eb3a929e50f33ede1,dingo,2,simdrop
405,5994ce3dc825cf0001d7dd2d,aardvark,2,simdrop
406,5994ce3dc825cf0001d7dd2d,bird,0,simdrop
407,5994ce3dc825cf0001d7dd2d,cat,0,simdrop
408,5994ce3dc825cf0001d7dd2d,dog,0,simdrop
409,5994ce3dc825cf0001d7dd2d,elephant,1,simdrop
410,5994ce3dc825cf0001d7dd2d,fox,0,simdrop
411,5994ce3dc825cf0001d7dd2d,giraffe,1,simdrop
412,5994ce3dc825cf0001d7dd2d,kitten,0,simdrop
413,5994ce3dc825cf0001d7dd2d,lemur,1,simdrop
414,5994ce3dc825cf0001d7dd2d,monkey,0,simdrop
415,5994ce3dc825cf0001d7dd2d,swan,0,simdrop
416,5994ce3dc825cf0001d7dd2d,lion,0,simdrop
417,5994ce3dc825cf0001d7dd2d,man,1,simdrop
418,5994ce3dc825cf0001d7dd2d,rat,2,simdrop
419,62fe7fcc250311d93a7d6268,cat,2,simdrop
420,62fe7fcc250311d93a7d6268,dog,0,simdrop
421,62fe7fcc250311d93a7d6268,squirrel,1,simdrop
422,62fe7fcc250311d93a7d6268,fox,0,simdrop
423,62fe7fcc250311d93a7d6268,tiger,1,simdrop
424,62fe7fcc250311d93a7d6268,lion,0,simdrop
425,62fe7fcc250311d93a7d6268,pig,1,simdrop
426,62fe7fcc250311d93a7d6268,horse,0,simdrop
427,62fe7fcc250311d93a7d6268,cow,0,simdrop
428,62fe7fcc250311d93a7d6268,bird,1,simdrop
429,62fe7fcc250311d93a7d6268,elk,0,simdrop
430,62fe7fcc250311d93a7d6268,deer,0,simdrop
431,62fe7fcc250311d93a7d6268,pigeon,2,simdrop
432,63cc88cff0f86e1bdec22290,dog,2,simdrop
433,63cc88cff0f86e1bdec22290,cat,0,simdrop
434,63cc88cff0f86e1bdec22290,dolphin,0,simdrop
435,63cc88cff0f86e1bdec22290,mouse,1,simdrop
436,63cc88cff0f86e1bdec22290,bird,0,simdrop
437,63cc88cff0f86e1bdec22290,duck,0,simdrop
438,63cc88cff0f86e1bdec22290,cow,1,simdrop
439,63cc88cff0f86e1bdec22290,horse,0,simdrop
440,63cc88cff0f86e1bdec22290,pig,1,simdrop
441,63cc88cff0f86e1bdec22290,goat,0,simdrop
442,63cc88cff0f86e1bdec22290,elephant,0,simdrop
443,63cc88cff0f86e1bdec22290,fish,2,simdrop
444,5b33a01fa8327d0001003821,cat,2,simdrop
445,5b33a01fa8327d0001003821,dog,0,simdrop
446,5b33a01fa8327d0001003821,fish,1,simdrop
447,5b33a01fa8327d0001003821,frog,0,simdrop
448,5b33a01fa8327d0001003821,mouse,0,simdrop
449,5b33a01fa8327d0001003821,elephant,1,simdrop
450,5b33a01fa8327d0001003821,monkey,0,simdrop
451,5b33a01fa8327d0001003821,gorilla,0,simdrop
452,5b33a01fa8327d0001003821,lion,1,simdrop
453,5b33a01fa8327d0001003821,tiger,0,simdrop
454,5b33a01fa8327d0001003821,bear,0,simdrop
455,5b33a01fa8327d0001003821,horse,1,simdrop
456,5b33a01fa8327d0001003821,donkey,0,simdrop
457,5b33a01fa8327d0001003821,giraffe,0,simdrop
458,5b33a01fa8327d0001003821,camel,0,simdrop
459,5b33a01fa8327d0001003821,ox,1,simdrop
460,5b33a01fa8327d0001003821,pig,0,simdrop
461,5b33a01fa8327d0001003821,sheep,0,simdrop
462,5b33a01fa8327d0001003821,gerbil,1,simdrop
463,5b33a01fa8327d0001003821,bird,0,simdrop
464,5b33a01fa8327d0001003821,alligator,0,simdrop
465,5b33a01fa8327d0001003821,ant,2,simdrop
466,6228f35da2410161a1221ac0,dog,2,simdrop
467,6228f35da2410161a1221ac0,cat,0,simdrop
468,6228f35da2410161a1221ac0,turtle,0,simdrop
469,6228f35da2410161a1221ac0,wolf,1,simdrop
470,6228f35da2410161a1221ac0,lion,0,simdrop
471,6228f35da2410161a1221ac0,cheetah,1,simdrop
472,6228f35da2410161a1221ac0,hyena,0,simdrop
473,6228f35da2410161a1221ac0,elephant,0,simdrop
