,Subject,Fluency_Item,Switch_Value,Switch_Method
115,5e4ccf6b4028e711db748f95,bird,0,simdrop
116,5e4ccf6b4028e711db748f95,eagle,0,simdrop
117,5e4ccf6b4028e711db748f95,frog,1,simdrop
118,5e4ccf6b4028e711db748f95,toad,0,simdrop
119,5e4ccf6b4028e711db748f95,fish,0,simdrop
120,5e4ccf6b4028e711db748f95,elephant,1,simdrop
121,5e4ccf6b4028e711db748f95,gecko,0,simdrop
122,5e4ccf6b4028e711db748f95,worm,0,simdrop
123,5e4ccf6b4028e711db748f95,bee,1,simdrop
124,5e4ccf6b4028e711db748f95,eel,0,simdrop
125,5e4ccf6b4028e711db748f95,tiger,0,simdrop
126,5e4ccf6b4028e711db748f95,lion,0,simdrop
127,5e4ccf6b4028e711db748f95,wolf,1,simdrop
128,5e4ccf6b4028e711db748f95,fox,0,simdrop
129,5e4ccf6b4028e711db748f95,ram,1,simdrop
130,5e4ccf6b4028e711db748f95,goat,0,simdrop
131,5e4ccf6b4028e711db748f95,horse,0,simdrop
132,5e4ccf6b4028e711db748f95,camel,0,simdrop
133,5e4ccf6b4028e711db748f95,whale,1,simdrop
134,5e4ccf6b4028e711db748f95,dolphin,0,simdrop
135,5e4ccf6b4028e711db748f95,seal,0,simdrop
136,5e4ccf6b4028e711db748f95,bear,2,simdrop
137,61140fbc763ecf6f2de71183,cat,2,simdrop
138,61140fbc763ecf6f2de71183,dog,0,simdrop
139,61140fbc763ecf6f2de71183,hyena,0,simdrop
140,61140fbc763ecf6f2de71183,wolf,1,simdrop
141,61140fbc763ecf6f2de71183,fox,0,simdrop
142,61140fbc763ecf6f2de71183,cheetah,1,simdrop
143,61140fbc763ecf6f2de71183,jaguar,0,simdrop
144,61140fbc763ecf6f2de71183,cougar,1,simdrop
145,61140fbc763ecf6f2de71183,lynx,0,simdrop
146,61140fbc763ecf6f2de71183,capybara,0,simdrop
147,61140fbc763ecf6f2de71183,mouse,1,simdrop
148,61140fbc763ecf6f2de71183,hamster,0,simdrop
149,61140fbc763ecf6f2de71183,rat,0,simdrop
150,61140fbc763ecf6f2de71183,guinea_pig,0,simdrop
151,61140fbc763ecf6f2de71183,manta_ray,1,simdrop
152,61140fbc763ecf6f2de71183,whale,0,simdrop
153,61140fbc763ecf6f2de71183,shark,0,simdrop
154,61140fbc763ecf6f2de71183,fish,0,simdrop
155,61140fbc763ecf6f2de71183,panda,1,simdrop
156,61140fbc763ecf6f2de71183,koala,0,simdrop
157,61140fbc763ecf6f2de71183,monkey,1,simdrop
158,61140fbc763ecf6f2de71183,gorilla,0,simdrop
159,61140fbc763ecf6f2de71183,orangutan,0,simdrop
160,61140fbc763ecf6f2de71183,polar_bear,1,simdrop
161,61140fbc763ecf6f2de71183,meerkat,0,simdrop
162,61140fbc763ecf6f2de71183,grizzly_bear,1,simdrop
163,61140fbc763ecf6f2de71183,lion,0,simdrop
164,61140fbc763ecf6f2de71183,tiger,0,simdrop
165,61140fbc763ecf6f2de71183,snake,1,simdrop
166,61140fbc763ecf6f2de71183,alligator,0,simdrop
167,61140fbc763ecf6f2de71183,crocodile,0,simdrop
168,61140fbc763ecf6f2de71183,turtle,0,simdrop
169,61140fbc763ecf6f2de71183,newt,0,simdrop
170,61140fbc763ecf6f2de71183,anole,2,simdrop
171,605bd9acd66170da8fbcdc92,lion,2,simdrop
172,605bd9acd66170da8fbcdc92,tiger,0,simdrop
173,605bd9acd66170da8fbcdc92,bear,0,simdrop
174,605bd9acd66170da8fbcdc92,chicken,1,simdrop
175,605bd9acd66170da8fbcdc92,sheep,0,simdrop
176,605bd9acd66170da8fbcdc92,horse,0,simdrop
177,605bd9acd66170da8fbcdc92,lizard,1,simdrop
178,605bd9acd66170da8fbcdc92,salamander,0,simdrop
179,605bd9acd66170da8fbcdc92,turtle,0,simdrop
180,605bd9acd66170da8fbcdc92,beaver,0,simdrop
181,605bd9acd66170da8fbcdc92,cat,1,simdrop
182,605bd9acd66170da8fbcdc92,dog,0,simdrop
183,605bd9acd66170da8fbcdc92,rabbit,1,simdrop
184,605bd9acd66170da8fbcdc92,squirrel,0,simdrop
185,605bd9acd66170da8fbcdc92,otter,0,simdrop
186,605bd9acd66170da8fbcdc92,giraffe,0,simdrop
187,605bd9acd66170da8fbcdc92,bird,1,simdrop
188,605bd9acd66170da8fbcdc92,turkey,0,simdrop
189,605bd9acd66170da8fbcdc92,peacock,1,simdrop
190,605bd9acd66170da8fbcdc92,bald_eagle,0,simdrop
191,605bd9acd66170da8fbcdc92,kangaroo,1,simdrop
192,605bd9acd66170da8fbcdc92,pig,0,simdrop
193,605bd9acd66170da8fbcdc92,wombat,2,simdrop
194,640cc04b3cc033171c75638e,frog,2,simdrop
195,640cc04b3cc033171c75638e,turtle,0,simdrop
196,640cc04b3cc033171c75638e,bear,1,simdrop
197,640cc04b3cc033171c75638e,bird,0,simdrop
198,640cc04b3cc033171c75638e,opossum,0,simdrop
199,640cc04b3cc033171c75638e,raccoon,0,simdrop
200,640cc04b3cc033171c75638e,bat,0,simdrop
201,640cc04b3cc033171c75638e,dog,1,simdrop
202,640cc04b3cc033171c75638e,cat,0,simdrop
203,640cc04b3cc033171c75638e,fish,0,simdrop
204,640cc04b3cc033171c75638e,parrot,0,simdrop
205,640cc04b3cc033171c75638e,moose,1,simdrop
206,640cc04b3cc033171c75638e,deer,0,simdrop
207,640cc04b3cc033171c75638e,cheetah,1,simdrop
208,640cc04b3cc033171c75638e,elephant,0,simdrop
209,640cc04b3cc033171c75638e,zebra,1,simdrop
210,640cc04b3cc033171c75638e,giraffe,0,simdrop
211,640cc04b3cc033171c75638e,squirrel,0,simdrop
212,640cc04b3cc033171c75638e,woolly_mammoth,0,simdrop
213,640cc04b3cc033171c75638e,sloth,0,simdrop
214,640cc04b3cc033171c75638e,lion,1,simdrop
215,640cc04b3cc033171c75638e,rat,0,simdrop
216,640cc04b3cc033171c75638e,mouse,0,simdrop
217,640cc04b3cc033171c75638e,snake,2,simdrop
218,63f7dc48f2c570e31e1526cf,dog,2,simdrop
219,63f7dc48f2c570e31e1526cf,zebra,0,simdrop
220,63f7dc48f2c570e31e1526cf,giraffe,0,simdrop
221,63f7dc48f2c570e31e1526cf,bear,0,simdrop
222,63f7dc48f2c570e31e1526cf,woolly_mammoth,1,simdrop
223,63f7dc48f2c570e31e1526cf,eagle,0,simdrop
224,63f7dc48f2c570e31e1526cf,cardinal,0,simdrop
225,63f7dc48f2c570e31e1526cf,blue_jay,0,simdrop
226,63f7dc48f2c570e31e1526cf,squirrel,0,simdrop
227,63f7dc48f2c570e31e1526cf,lion,1,simdrop
228,63f7dc48f2c570e31e1526cf,leopard,0,simdrop
229,63f7dc48f2c570e31e1526cf,cat,0,simdrop
230,63f7dc48f2c570e31e1526cf,hamster,0,simdrop
231,63f7dc48f2c570e31e1526cf,gerbil,0,simdrop
232,63f7dc48f2c570e31e1526cf,shark,1,simdrop
233,63f7dc48f2c570e31e1526cf,goldfish,0,simdrop
234,63f7dc48f2c570e31e1526cf,pelican,1,simdrop
235,63f7dc48f2c570e31e1526cf,snake,2,simdrop
236,610000c595c5a1847c235e17,cat,2,simdrop
237,610000c595c5a1847c235e17,dog,0,simdrop
238,610000c595c5a1847c235e17,zebra,0,simdrop
239,610000c595c5a1847c235e17,lion,1,simdrop
240,610000c595c5a1847c235e17,tiger,0,simdrop
241,610000c595c5a1847c235e17,koala,2,simdrop
242,63ede400ea283f02067dadad,elephant,2,simdrop
243,63ede400ea283f02067dadad,kangaroo,0,simdrop
244,63ede400ea283f02067dadad,flamingo,1,simdrop
245,63ede400ea283f02067dadad,giraffe,0,simdrop
246,63ede400ea283f02067dadad,zebra,0,simdrop
247,63ede400ea283f02067dadad,whale,1,simdrop
248,63ede400ea283f02067dadad,shark,0,simdrop
249,63ede400ea283f02067dadad,panda,2,simdrop
250,6101b0045f55decb70142341,pig,2,simdrop
251,6101b0045f55decb70142341,camel,0,simdrop
252,6101b0045f55decb70142341,dog,1,simdrop
253,6101b0045f55decb70142341,owl,0,simdrop
254,6101b0045f55decb70142341,wolf,0,simdrop
255,6101b0045f55decb70142341,frog,0,simdrop
256,6101b0045f55decb70142341,ostrich,0,simdrop
257,6101b0045f55decb70142341,gorilla,1,simdrop
258,6101b0045f55decb70142341,tiger,0,simdrop
259,6101b0045f55decb70142341,bird,0,simdrop
260,6101b0045f55decb70142341,horse,0,simdrop
261,6101b0045f55decb70142341,lion,1,simdrop
262,6101b0045f55decb70142341,monkey,0,simdrop
263,6101b0045f55decb70142341,chimpanzee,0,simdrop
264,6101b0045f55decb70142341,walrus,1,simdrop
265,6101b0045f55decb70142341,whale,0,simdrop
266,6101b0045f55decb70142341,quail,0,simdrop
267,6101b0045f55decb70142341,kangaroo,1,simdrop
268,6101b0045f55decb70142341,donkey,0,simdrop
269,6101b0045f55decb70142341,turtle,1,simdrop
270,6101b0045f55decb70142341,toad,0,simdrop
271,6101b0045f55decb70142341,vulture,0,simdrop
272,6101b0045f55decb70142341,newt,0,simdrop
273,6101b0045f55decb70142341,moose,0,simdrop
274,6101b0045f55decb70142341,mole,1,simdrop
275,6101b0045f55decb70142341,vole,0,simdrop
276,6101b0045f55decb70142341,kiwi,2,simdrop
277,5bef317a2d982b0001059f44,worm,2,simdrop
278,5bef317a2d982b0001059f44,eel,0,simdrop
279,5bef317a2d982b0001059f44,marlin,0,simdrop
280,5bef317a2d982b0001059f44,manta_ray,0,simdrop
281,5bef317a2d982b0001059f44,killer_whale,2,simdrop
282,60fcaa7ac117649e189a3ee1,buffalo,2,simdrop
283,60fcaa7ac117649e189a3ee1,bear,0,simdrop
284,60fcaa7ac117649e189a3ee1,antelope,0,simdrop
285,60fcaa7ac117649e189a3ee1,anteater,0,simdrop
286,60fcaa7ac117649e189a3ee1,alpaca,1,simdrop
287,60fcaa7ac117649e189a3ee1,bison,0,simdrop
288,60fcaa7ac117649e189a3ee1,horse,0,simdrop
289,60fcaa7ac117649e189a3ee1,cat,0,simdrop
290,60fcaa7ac117649e189a3ee1,dog,0,simdrop
291,60fcaa7ac117649e189a3ee1,hamster,0,simdrop
292,60fcaa7ac117649e189a3ee1,hedgehog,0,simdrop
293,60fcaa7ac117649e189a3ee1,pig,1,simdrop
294,60fcaa7ac117649e189a3ee1,cow,0,simdrop
295,60fcaa7ac117649e189a3ee1,chicken,1,simdrop
296,60fcaa7ac117649e189a3ee1,duck,0,simdrop
297,60fcaa7ac117649e189a3ee1,goose,0,simdrop
298,60fcaa7ac117649e189a3ee1,tiger,1,simdrop
299,60fcaa7ac117649e189a3ee1,lion,0,simdrop
300,60fcaa7ac117649e189a3ee1,sloth,0,simdrop
301,60fcaa7ac117649e189a3ee1,koala,1,simdrop
302,60fcaa7ac117649e189a3ee1,panda,2,simdrop
303,60fd7f2e69e5a781cb3ef542,dog,2,simdrop
304,60fd7f2e69e5a781cb3ef542,cat,0,simdrop
305,60fd7f2e69e5a781cb3ef542,sheep,1,simdrop
306,60fd7f2e69e5a781cb3ef542,pig,0,simdrop
307,60fd7f2e69e5a781cb3ef542,horse,1,simdrop
308,60fd7f2e69e5a781cb3ef542,cow,0,simdrop
309,60fd7f2e69e5a781cb3ef542,moose,1,simdrop
310,60fd7f2e69e5a781cb3ef542,deer,0,simdrop
311,60fd7f2e69e5a781cb3ef542,lion,1,simdrop
312,60fd7f2e69e5a781cb3ef542,tiger,0,simdrop
313,60fd7f2e69e5a781cb3ef542,bear,0,simdrop
314,60fd7f2e69e5a781cb3ef542,chipmunk,1,simdrop
315,60fd7f2e69e5a781cb3ef542,elephant,0,simdrop
316,60fd7f2e69e5a781cb3ef542,giraffe,0,simdrop
317,60fd7f2e69e5a781cb3ef542,hippopotamus,0,simdrop
318,60fd7f2e69e5a781cb3ef542,rhinoceros,0,simdrop
319,60fd7f2e69e5a781cb3ef542,crocodile,1,simdrop
320,60fd7f2e69e5a781cb3ef542,alligator,0,simdrop
321,60fd7f2e69e5a781cb3ef542,bunny,1,simdrop
322,60fd7f2e69e5a781cb3ef542,rabbit,0,simdrop
323,60fd7f2e69e5a781cb3ef542,parrot,0,simdrop
324,60fd7f2e69e5a781cb3ef542,peacock,0,simdrop
325,60fd7f2e69e5a781cb3ef542,snake,1,simdrop
326,60fd7f2e69e5a781cb3ef542,lizard,0,simdrop
327,60fd7f2e69e5a781cb3ef542,turtle,0,simdrop
328,60fd7f2e69e5a781cb3ef542,frog,0,simdrop
329,60fd7f2e69e5a781cb3ef542,goat,1,simdrop
330,60fd7f2e69e5a781cb3ef542,antelope,0,simdrop
331,60fd7f2e69e5a781cb3ef542,bison,0,simdrop
332,60fd7f2e69e5a781cb3ef542,buffalo,2,simdrop
333,5f511ab38505ac2e8fbfac5e,cat,2,simdrop
334,5f511ab38505ac2e8fbfac5e,dog,0,simdrop
335,5f511ab38505ac2e8fbfac5e,whale,1,simdrop
336,5f511ab38505ac2e8fbfac5e,shark,0,simdrop
337,5f511ab38505ac2e8fbfac5e,squirrel,1,simdrop
338,5f511ab38505ac2e8fbfac5e,rabbit,0,simdrop
339,5f511ab38505ac2e8fbfac5e,rat,0,simdrop
340,5f511ab38505ac2e8fbfac5e,mole,0,simdrop
341,5f511ab38505ac2e8fbfac5e,chipmunk,1,simdrop
342,5f511ab38505ac2e8fbfac5e,ant,0,simdrop
343,5f511ab38505ac2e8fbfac5e,bee,0,simdrop
344,5f511ab38505ac2e8fbfac5e,wasp,0,simdrop
345,5f511ab38505ac2e8fbfac5e,tiger,1,simdrop
346,5f511ab38505ac2e8fbfac5e,lion,0,simdrop
347,5f511ab38505ac2e8fbfac5e,leopard,0,simdrop
348,5f511ab38505ac2e8fbfac5e,koala,1,simdrop
349,5f511ab38505ac2e8fbfac5e,kangaroo,0,simdrop
350,5f511ab38505ac2e8fbfac5e,bear,0,simdrop
351,5f511ab38505ac2e8fbfac5e,penguin,1,simdrop
352,5f511ab38505ac2e8fbfac5e,otter,0,simdrop
353,5f511ab38505ac2e8fbfac5e,seal,1,simdrop
354,5f511ab38505ac2e8fbfac5e,sea_lion,0,simdrop
355,5f511ab38505ac2e8fbfac5e,seagull,0,simdrop
356,5f511ab38505ac2e8fbfac5e,swallow,0,simdrop
357,5f511ab38505ac2e8fbfac5e,sparrow,1,simdrop
358,5f511ab38505ac2e8fbfac5e,chickadee,0,simdrop
359,5f511ab38505ac2e8fbfac5e,cardinal,0,simdrop
360,5f511ab38505ac2e8fbfac5e,mouse,1,simdrop
361,5f511ab38505ac2e8fbfac5e,wallaby,0,simdrop
362,5f511ab38505ac2e8fbfac5e,hedgehog,0,simdrop
363,5f511ab38505ac2e8fbfac5e,guinea_pig,2,simdrop
364,6293e6c41fde6ff01b69760b,cat,2,simdrop
365,6293e6c41fde6ff01b69760b,dog,0,simdrop
366,6293e6c41fde6ff01b69760b,snake,0,simdrop
367,6293e6c41fde6ff01b69760b,hamster,0,simdrop
368,6293e6c41fde6ff01b69760b,fish,1,simdrop
369,6293e6c41fde6ff01b69760b,gerbil,0,simdrop
370,6293e6c41fde6ff01b69760b,skunk,0,simdrop
371,6293e6c41fde6ff01b69760b,mouse,1,simdrop
372,6293e6c41fde6ff01b69760b,rabbit,0,simdrop
373,6293e6c41fde6ff01b69760b,turtle,0,simdrop
374,6293e6c41fde6ff01b69760b,ferret,1,simdrop
375,6293e6c41fde6ff01b69760b,lizard,2,simdrop
376,5ed1d52eea444913b2d4576d,pig,2,simdrop
377,5ed1d52eea444913b2d4576d,horse,0,simdrop
378,5ed1d52eea444913b2d4576d,lemur,1,simdrop
379,5ed1d52eea444913b2d4576d,platypus,0,simdrop
380,5ed1d52eea444913b2d4576d,lynx,1,simdrop
381,5ed1d52eea444913b2d4576d,wolf,0,simdrop
382,5ed1d52eea444913b2d4576d,jaguar,1,simdrop
383,5ed1d52eea444913b2d4576d,panther,0,simdrop
384,5ed1d52eea444913b2d4576d,squirrel,1,simdrop
385,5ed1d52eea444913b2d4576d,chipmunk,0,simdrop
386,5ed1d52eea444913b2d4576d,woodpecker,1,simdrop
387,5ed1d52eea444913b2d4576d,blue_jay,0,simdrop
388,5ed1d52eea444913b2d4576d,cardinal,0,simdrop
389,5ed1d52eea444913b2d4576d,robin,2,simdrop
390,63d7b0b45f9993cbb237fcd6,shark,2,simdrop
391,63d7b0b45f9993cbb237fcd6,dolphin,0,simdrop
392,63d7b0b45f9993cbb237fcd6,dog,1,simdrop
393,63d7b0b45f9993cbb237fcd6,monkey,0,simdrop
394,63d7b0b45f9993cbb237fcd6,gorilla,0,simdrop
395,63d7b0b45f9993cbb237fcd6,lion,1,simdrop
396,63d7b0b45f9993cbb237fcd6,tiger,0,simdrop
397,63d7b0b45f9993cbb237fcd6,sheep,1,simdrop
398,63d7b0b45f9993cbb237fcd6,goat,2,simdrop
399,63f8e18b5176d042dd67f01c,cat,2,simdrop
400,63f8e18b5176d042dd67f01c,dog,0,simdrop
401,63f8e18b5176d042dd67f01c,horse,0,simdrop
402,63f8e18b5176d042dd67f01c,elephant,1,simdrop
403,63f8e18b5176d042dd67f01c,rhinoceros,0,simdrop
404,63f8e18b5176d042dd67f01c,kangaroo,1,simdrop
405,63f8e18b5176d042dd67f01c,bird,0,simdrop
406,63f8e18b5176d042dd67f01c,eagle,0,simdrop
407,63f8e18b5176d042dd67f01c,shark,1,simdrop
408,63f8e18b5176d042dd67f01c,fish,0,simdrop
409,63f8e18b5176d042dd67f01c,whale,0,simdrop
410,63f8e18b5176d042dd67f01c,orca,0,simdrop
411,63f8e18b5176d042dd67f01c,seal,0,simdrop
412,63f8e18b5176d042dd67f01c,bear,1,simdrop
413,63f8e18b5176d042dd67f01c,panda,0,simdrop
414,63f8e18b5176d042dd67f01c,penguin,0,simdrop
415,63f8e18b5176d042dd67f01c,zebra,0,simdrop
416,63f8e18b5176d042dd67f01c,crab,1,simdrop
417,63f8e18b5176d042dd67f01c,lobster,0,simdrop
418,63f8e18b5176d042dd67f01c,lion,1,simdrop
419,63f8e18b5176d042dd67f01c,leopard,0,simdrop
420,63f8e18b5176d042dd67f01c,tiger,0,simdrop
421,63f8e18b5176d042dd67f01c,deer,0,simdrop
422,63f8e18b5176d042dd67f01c,squid,0,simdrop
423,63f8e18b5176d042dd67f01c,ant,2,simdrop
424,6168a6cdc303371392b9d9c8,dog,2,simdrop
425,6168a6cdc303371392b9d9c8,cat,0,simdrop
426,6168a6cdc303371392b9d9c8,rat,0,simdrop
427,6168a6cdc303371392b9d9c8,lion,0,simdrop
428,6168a6cdc303371392b9d9c8,bird,1,simdrop
429,6168a6cdc303371392b9d9c8,rabbit,0,simdrop
430,6168a6cdc303371392b9d9c8,deer,0,simdrop
431,6168a6cdc303371392b9d9c8,bear,0,simdrop
432,6168a6cdc303371392b9d9c8,snake,1,simdrop
433,6168a6cdc303371392b9d9c8,zebra,0,simdrop
434,6168a6cdc303371392b9d9c8,whale,1,simdrop
435,6168a6cdc303371392b9d9c8,dolphin,0,simdrop
436,6168a6cdc303371392b9d9c8,seal,2,simdrop
437,6108a3ec358bd04e37038c12,dog,2,simdrop
438,6108a3ec358bd04e37038c12,cat,0,simdrop
439,6108a3ec358bd04e37038c12,human,1,simdrop
440,6108a3ec358bd04e37038c12,elephant,0,simdrop
441,6108a3ec358bd04e37038c12,goat,0,simdrop
442,6108a3ec358bd04e37038c12,cow,0,simdrop
443,6108a3ec358bd04e37038c12,panda,1,simdrop
444,6108a3ec358bd04e37038c12,lizard,0,simdrop
445,6108a3ec358bd04e37038c12,fish,1,simdrop
446,6108a3ec358bd04e37038c12,eel,0,simdrop
447,6108a3ec358bd04e37038c12,turtle,1,simdrop
448,6108a3ec358bd04e37038c12,shark,0,simdrop
449,6108a3ec358bd04e37038c12,dolphin,0,simdrop
450,6108a3ec358bd04e37038c12,pig,0,simdrop
451,6108a3ec358bd04e37038c12,cheetah,1,simdrop
452,6108a3ec358bd04e37038c12,panther,0,simdrop
453,6108a3ec358bd04e37038c12,lion,1,simdrop
454,6108a3ec358bd04e37038c12,tiger,0,simdrop
455,6108a3ec358bd04e37038c12,bear,0,simdrop
456,6108a3ec358bd04e37038c12,bat,1,simdrop
457,6108a3ec358bd04e37038c12,raccoon,0,simdrop
458,6108a3ec358bd04e37038c12,rat,0,simdrop
459,6108a3ec358bd04e37038c12,hamster,0,simdrop
460,6108a3ec358bd04e37038c12,chinchilla,0,simdrop
461,6108a3ec358bd04e37038c12,squirrel,1,simdrop
462,6108a3ec358bd04e37038c12,chipmunk,0,simdrop
463,6108a3ec358bd04e37038c12,hen,1,simdrop
464,6108a3ec358bd04e37038c12,chicken,0,simdrop
465,6108a3ec358bd04e37038c12,rooster,0,simdrop
466,6108a3ec358bd04e37038c12,bull,1,simdrop
467,6108a3ec358bd04e37038c12,horse,0,simdrop
468,6108a3ec358bd04e37038c12,donkey,0,simdrop
469,6108a3ec358bd04e37038c12,penguin,0,simdrop
470,6108a3ec358bd04e37038c12,hawk,1,simdrop
471,6108a3ec358bd04e37038c12,eagle,0,simdrop
472,6108a3ec358bd04e37038c12,whale,0,simdrop
473,6108a3ec358bd04e37038c12,ant,1,simdrop
474,6108a3ec358bd04e37038c12,spider,2,simdrop
475,5e71037dea647c000ac49f12,lizard,2,simdrop
