jatos_id,prolific_id,gamenum,itemnum,items,times,firsttime,category,starttime,shortlist,condition,rt
448,600692691bca77a0deb8d927,1,18,toad,1684180874326,1684180873825,Animals,1684180829542,0,Immediate,1.183
448,600692691bca77a0deb8d927,1,19,rat,1684180878539,1684180878104,Animals,1684180829542,0,Immediate,4.213
448,600692691bca77a0deb8d927,1,20,raccoon,1684180880450,1684180878691,Animals,1684180829542,0,Immediate,1.911
448,600692691bca77a0deb8d927,1,21,mouse,1684180883311,1684180882511,Animals,1684180829542,0,Immediate,2.861
448,600692691bca77a0deb8d927,1,22,squirrel,1684180886194,1684180885072,Animals,1684180829542,0,Immediate,2.883
448,600692691bca77a0deb8d927,1,23,hamster,1684180889367,1684180887439,Animals,1684180829542,0,Immediate,3.173
448,600692691bca77a0deb8d927,1,24,rabbit,1684180890945,1684180890002,Animals,1684180829542,0,Immediate,1.578
448,600692691bca77a0deb8d927,1,25,otter,1684180902442,1684180892600,Animals,1684180829542,0,Immediate,11.497
448,600692691bca77a0deb8d927,1,26,beaver,1684180905640,1684180904850,Animals,1684180829542,0,Immediate,3.198
448,600692691bca77a0deb8d927,1,27,platypus,1684180907814,1684180906387,Animals,1684180829542,0,Immediate,2.174
448,600692691bca77a0deb8d927,1,28,rhyno,1684180911490,1684180910587,Animals,1684180829542,0,Immediate,3.676
448,600692691bca77a0deb8d927,1,29,gorrilla,1684180918211,1684180916088,Animals,1684180829542,0,Immediate,6.721
448,600692691bca77a0deb8d927,2,1,fox,1684180993128,1684180992044,Animals,1684180989143,0,Immediate,3.985
448,600692691bca77a0deb8d927,2,2,falco,1684180994510,1684180993765,Animals,1684180989143,0,Immediate,1.382
448,600692691bca77a0deb8d927,2,3,octopus,1684180999555,1684180997847,Animals,1684180989143,0,Immediate,5.045
448,600692691bca77a0deb8d927,2,4,dolphin,1684181001496,1684181000440,Animals,1684180989143,0,Immediate,1.941
448,600692691bca77a0deb8d927,2,5,manatee,1684181002889,1684181001875,Animals,1684180989143,0,Immediate,1.393
448,600692691bca77a0deb8d927,2,6,whale,1684181003819,1684181003167,Animals,1684180989143,0,Immediate,0.93
448,600692691bca77a0deb8d927,2,7,shark,1684181005533,1684181004584,Animals,1684180989143,0,Immediate,1.714
448,600692691bca77a0deb8d927,2,8,eel,1684181010030,1684181009485,Animals,1684180989143,0,Immediate,4.497
448,600692691bca77a0deb8d927,2,9,ray,1684181011611,1684181011123,Animals,1684180989143,0,Immediate,1.581
448,600692691bca77a0deb8d927,2,10,zebra,1684181015870,1684181015082,Animals,1684180989143,0,Immediate,4.259
448,600692691bca77a0deb8d927,2,11,lion,1684181018194,1684181016124,Animals,1684180989143,0,Immediate,2.324
448,600692691bca77a0deb8d927,2,12,panther,1684181019930,1684181019150,Animals,1684180989143,0,Immediate,1.736
448,600692691bca77a0deb8d927,2,13,cheetah,1684181022862,1684181021664,Animals,1684180989143,0,Immediate,2.932
448,600692691bca77a0deb8d927,2,14,rhyno,1684181038991,1684181038234,Animals,1684180989143,0,Immediate,16.129
448,600692691bca77a0deb8d927,2,15,dog,1684181043567,1684181043209,Animals,1684180989143,0,Immediate,4.576
448,600692691bca77a0deb8d927,2,16,cat,1684181044227,1684181043808,Animals,1684180989143,0,Immediate,0.66
448,600692691bca77a0deb8d927,2,17,frog,1684181045206,1684181044418,Animals,1684180989143,0,Immediate,0.979
448,600692691bca77a0deb8d927,2,18,rabbit,1684181046676,1684181045780,Animals,1684180989143,0,Immediate,1.47
448,600692691bca77a0deb8d927,2,19,hamster,1684181049350,1684181048460,Animals,1684180989143,0,Immediate,2.674
448,600692691bca77a0deb8d927,2,20,squirrel,1684181051314,1684181050155,Animals,1684180989143,0,Immediate,1.964
448,600692691bca77a0deb8d927,2,21,ratr,1684181052242,1684181051793,Animals,1684180989143,0,Immediate,0.928
448,600692691bca77a0deb8d927,2,22,mouse,1684181054420,1684181053672,Animals,1684180989143,0,Immediate,2.178
448,600692691bca77a0deb8d927,2,23,horse,1684181056773,1684181055945,Animals,1684180989143,0,Immediate,2.353
448,600692691bca77a0deb8d927,2,24,zebra,1684181058238,1684181057344,Animals,1684180989143,0,Immediate,1.465
448,600692691bca77a0deb8d927,2,25,poop,1684181060765,1684181060094,Animals,1684180989143,0,Immediate,2.527
448,600692691bca77a0deb8d927,2,26,otter,1684181071158,1684181070444,Animals,1684180989143,0,Immediate,10.393
448,600692691bca77a0deb8d927,2,27,beaver,1684181073159,1684181072158,Animals,1684180989143,0,Immediate,2.001
448,600692691bca77a0deb8d927,2,28,platypus,1684181076402,1684181073632,Animals,1684180989143,0,Immediate,3.243
447,61004bf77aff9a6e73bcca30,1,1,dog,1684180713908,1684180712611,Animals,1684180708162,0,Immediate,5.746
447,61004bf77aff9a6e73bcca30,1,2,cat,1684180715376,1684180714715,Animals,1684180708162,0,Immediate,1.468
447,61004bf77aff9a6e73bcca30,1,3,zebra,1684180718332,1684180717252,Animals,1684180708162,0,Immediate,2.956
447,61004bf77aff9a6e73bcca30,1,4,rabbit,1684180721590,1684180719197,Animals,1684180708162,0,Immediate,3.258
447,61004bf77aff9a6e73bcca30,1,5,snake,1684180724213,1684180723201,Animals,1684180708162,0,Immediate,2.623
447,61004bf77aff9a6e73bcca30,1,6,spider,1684180727423,1684180725198,Animals,1684180708162,0,Immediate,3.21
447,61004bf77aff9a6e73bcca30,1,7,rino,1684180730518,1684180728993,Animals,1684180708162,0,Immediate,3.095
447,61004bf77aff9a6e73bcca30,1,8,shark,1684180732553,1684180731524,Animals,1684180708162,0,Immediate,2.035
447,61004bf77aff9a6e73bcca30,1,9,redpanda,1684180739180,1684180735817,Animals,1684180708162,0,Immediate,6.627
447,61004bf77aff9a6e73bcca30,1,10,panda,1684180741692,1684180739954,Animals,1684180708162,0,Immediate,2.512
447,61004bf77aff9a6e73bcca30,1,11,bear,1684180742939,1684180742130,Animals,1684180708162,0,Immediate,1.247
447,61004bf77aff9a6e73bcca30,1,12,monkey,1684180748560,1684180745965,Animals,1684180708162,0,Immediate,5.621
447,61004bf77aff9a6e73bcca30,1,13,gorilla,1684180751146,1684180749111,Animals,1684180708162,0,Immediate,2.586
447,61004bf77aff9a6e73bcca30,1,14,lion,1684180757371,1684180756282,Animals,1684180708162,0,Immediate,6.225
447,61004bf77aff9a6e73bcca30,1,15,cheeta,1684180771592,1684180758296,Animals,1684180708162,0,Immediate,14.221
447,61004bf77aff9a6e73bcca30,1,16,gecko,1684180777732,1684180776324,Animals,1684180708162,0,Immediate,6.14
447,61004bf77aff9a6e73bcca30,1,17,deer,1684180786568,1684180785332,Animals,1684180708162,0,Immediate,8.836
447,61004bf77aff9a6e73bcca30,1,18,horse,1684180790065,1684180788170,Animals,1684180708162,0,Immediate,3.497
447,61004bf77aff9a6e73bcca30,1,19,cow,1684180791098,1684180790606,Animals,1684180708162,0,Immediate,1.033
447,61004bf77aff9a6e73bcca30,1,20,pig,1684180792378,1684180791559,Animals,1684180708162,0,Immediate,1.28
447,61004bf77aff9a6e73bcca30,1,21,sheep,1684180794080,1684180793183,Animals,1684180708162,0,Immediate,1.702
447,61004bf77aff9a6e73bcca30,1,22,goat,1684180796567,1684180795380,Animals,1684180708162,0,Immediate,2.487
447,61004bf77aff9a6e73bcca30,2,1,cow,1684180876641,1684180877236,Animals,1684180873951,0,Immediate,2.69
447,61004bf77aff9a6e73bcca30,2,2,sheep,1684180878183,1684180881251,Animals,1684180873951,0,Immediate,1.542
447,61004bf77aff9a6e73bcca30,2,3,donkey,1684180882517,1684180883261,Animals,1684180873951,0,Immediate,4.334
447,61004bf77aff9a6e73bcca30,2,4,horse,1684180884654,1684180885544,Animals,1684180873951,0,Immediate,2.137
447,61004bf77aff9a6e73bcca30,2,5,goat,1684180886497,1684180887214,Animals,1684180873951,0,Immediate,1.843
447,61004bf77aff9a6e73bcca30,2,6,duck,1684180887988,1684180890517,Animals,1684180873951,0,Immediate,1.491
447,61004bf77aff9a6e73bcca30,2,7,pig,1684180896376,1684180897293,Animals,1684180873951,0,Immediate,8.388
447,61004bf77aff9a6e73bcca30,2,8,chicken,1684180898425,1684180902612,Animals,1684180873951,0,Immediate,2.049
447,61004bf77aff9a6e73bcca30,2,9,lion,1684180903341,1684180905132,Animals,1684180873951,0,Immediate,4.916
447,61004bf77aff9a6e73bcca30,2,10,deer,1684180906130,1684180908908,Animals,1684180873951,0,Immediate,2.789
447,61004bf77aff9a6e73bcca30,2,11,zebra,1684180917508,1684180920259,Animals,1684180873951,0,Immediate,11.378
447,61004bf77aff9a6e73bcca30,2,12,graiffe,1684180922861,1684180926056,Animals,1684180873951,0,Immediate,5.353
447,61004bf77aff9a6e73bcca30,2,13,rihno,1684180928502,1684180929821,Animals,1684180873951,0,Immediate,5.641
447,61004bf77aff9a6e73bcca30,2,14,hipo,1684180931607,1684180935934,Animals,1684180873951,0,Immediate,3.105
447,61004bf77aff9a6e73bcca30,2,15,cheetha,1684180941368,1684180946729,Animals,1684180873951,0,Immediate,9.761
447,61004bf77aff9a6e73bcca30,2,16,cat,1684180948315,1684180949829,Animals,1684180873951,0,Immediate,6.947
447,61004bf77aff9a6e73bcca30,2,17,rabbit,1684180951392,1684180954028,Animals,1684180873951,0,Immediate,3.077
447,61004bf77aff9a6e73bcca30,2,18,mokey,1684180955013,1684180959428,Animals,1684180873951,0,Immediate,3.621
447,61004bf77aff9a6e73bcca30,2,19,owl,1684180959927,1684180961672,Animals,1684180873951,0,Immediate,4.914
447,61004bf77aff9a6e73bcca30,2,20,panda,1684180962354,1684180963744,Animals,1684180873951,0,Immediate,2.427
447,61004bf77aff9a6e73bcca30,2,21,bear,1684180964308,,Animals,1684180873951,0,Immediate,1.954
446,5f0e8b3ec42b54043d5de0ca,1,1,dog,1684180662548,1684180661494,Animals,1684180658627,0,Immediate,3.921
446,5f0e8b3ec42b54043d5de0ca,1,2,cat,1684180663942,1684180663253,Animals,1684180658627,0,Immediate,1.394
446,5f0e8b3ec42b54043d5de0ca,1,3,giraffe,1684180669174,1684180666931,Animals,1684180658627,0,Immediate,5.232
446,5f0e8b3ec42b54043d5de0ca,1,4,bat,1684180671757,1684180671259,Animals,1684180658627,0,Immediate,2.583
446,5f0e8b3ec42b54043d5de0ca,1,5,canteloupe,1684180677079,1684180675278,Animals,1684180658627,0,Immediate,5.322
446,5f0e8b3ec42b54043d5de0ca,1,6,mouse,1684180680202,1684180679174,Animals,1684180658627,0,Immediate,3.123
446,5f0e8b3ec42b54043d5de0ca,1,7,tiger,1684180688105,1684180681913,Animals,1684180658627,0,Immediate,7.903
446,5f0e8b3ec42b54043d5de0ca,1,8,lion,1684180689427,1684180688593,Animals,1684180658627,0,Immediate,1.322
446,5f0e8b3ec42b54043d5de0ca,1,9,fly,1684180693375,1684180692591,Animals,1684180658627,0,Immediate,3.948
446,5f0e8b3ec42b54043d5de0ca,1,10,pig,1684180700141,1684180699420,Animals,1684180658627,0,Immediate,6.766
446,5f0e8b3ec42b54043d5de0ca,1,11,cow,1684180701165,1684180700533,Animals,1684180658627,0,Immediate,1.024
446,5f0e8b3ec42b54043d5de0ca,1,12,goat,1684180706922,1684180706122,Animals,1684180658627,0,Immediate,5.757
446,5f0e8b3ec42b54043d5de0ca,1,13,chicken,1684180710003,1684180707916,Animals,1684180658627,0,Immediate,3.081
446,5f0e8b3ec42b54043d5de0ca,1,14,rabbit,1684180719201,1684180717809,Animals,1684180658627,0,Immediate,9.198
446,5f0e8b3ec42b54043d5de0ca,1,15,horse,1684180746521,1684180744195,Animals,1684180658627,0,Immediate,27.32
446,5f0e8b3ec42b54043d5de0ca,2,1,cat,1684180822738,1684180822136,Animals,1684180815892,0,Immediate,6.846
446,5f0e8b3ec42b54043d5de0ca,2,2,god,1684180825270,1684180823772,Animals,1684180815892,0,Immediate,2.532
446,5f0e8b3ec42b54043d5de0ca,2,3,anteloupe,1684180830296,1684180828249,Animals,1684180815892,0,Immediate,5.026
446,5f0e8b3ec42b54043d5de0ca,2,4,cattle,1684180841106,1684180838059,Animals,1684180815892,0,Immediate,10.81
446,5f0e8b3ec42b54043d5de0ca,2,5,ant,1684180863298,1684180861813,Animals,1684180815892,0,Immediate,22.192
446,5f0e8b3ec42b54043d5de0ca,2,6,gorilla,1684180872074,1684180869820,Animals,1684180815892,0,Immediate,8.776
446,5f0e8b3ec42b54043d5de0ca,2,7,owl,1684180878889,1684180878350,Animals,1684180815892,0,Immediate,6.815
446,5f0e8b3ec42b54043d5de0ca,2,8,bear,1684180887896,1684180884461,Animals,1684180815892,0,Immediate,9.007
446,5f0e8b3ec42b54043d5de0ca,2,9,bee,1684180891583,1684180890286,Animals,1684180815892,0,Immediate,3.687
446,5f0e8b3ec42b54043d5de0ca,2,10,butterfly,1684180904133,1684180901825,Animals,1684180815892,0,Immediate,12.55
445,5f15679513afe8025c820671,1,1,cat,1684180567205,1684180566753,Animals,1684180564961,0,Immediate,2.244
445,5f15679513afe8025c820671,1,2,dog,1684180568030,1684180567556,Animals,1684180564961,0,Immediate,0.825
445,5f15679513afe8025c820671,1,3,elephant,1684180569538,1684180568221,Animals,1684180564961,0,Immediate,1.508
445,5f15679513afe8025c820671,1,4,rooster,1684180571453,1684180570183,Animals,1684180564961,0,Immediate,1.915
445,5f15679513afe8025c820671,1,5,pig,1684180573012,1684180572530,Animals,1684180564961,0,Immediate,1.559
445,5f15679513afe8025c820671,1,6,goat,1684180574109,1684180573296,Animals,1684180564961,0,Immediate,1.097
445,5f15679513afe8025c820671,1,7,sheep,1684180575199,1684180574349,Animals,1684180564961,0,Immediate,1.09
445,5f15679513afe8025c820671,1,8,cow,1684180576170,1684180575349,Animals,1684180564961,0,Immediate,0.971
445,5f15679513afe8025c820671,1,9,bird,1684180577492,1684180576626,Animals,1684180564961,0,Immediate,1.322
445,5f15679513afe8025c820671,1,10,deer,1684180578538,1684180577754,Animals,1684180564961,0,Immediate,1.046
445,5f15679513afe8025c820671,1,11,raccoon,1684180581085,1684180578763,Animals,1684180564961,0,Immediate,2.547
445,5f15679513afe8025c820671,1,12,possum,1684180584797,1684180582437,Animals,1684180564961,0,Immediate,3.712
445,5f15679513afe8025c820671,1,13,kangaroo,1684180588061,1684180585677,Animals,1684180564961,0,Immediate,3.264
445,5f15679513afe8025c820671,1,14,wolf,1684180589381,1684180588750,Animals,1684180564961,0,Immediate,1.32
445,5f15679513afe8025c820671,1,15,owl,1684180590442,1684180589622,Animals,1684180564961,0,Immediate,1.061
445,5f15679513afe8025c820671,1,16,bear,1684180592532,1684180591629,Animals,1684180564961,0,Immediate,2.09
445,5f15679513afe8025c820671,1,17,snake,1684180599395,1684180598642,Animals,1684180564961,0,Immediate,6.863
445,5f15679513afe8025c820671,1,18,gecko,1684180601141,1684180600276,Animals,1684180564961,0,Immediate,1.746
445,5f15679513afe8025c820671,1,19,fish,1684180604366,1684180603502,Animals,1684180564961,0,Immediate,3.225
445,5f15679513afe8025c820671,1,20,dolphin,1684180606113,1684180604554,Animals,1684180564961,0,Immediate,1.747
445,5f15679513afe8025c820671,1,21,shark,1684180607615,1684180606308,Animals,1684180564961,0,Immediate,1.502
445,5f15679513afe8025c820671,1,22,whale,1684180608893,1684180607892,Animals,1684180564961,0,Immediate,1.278
445,5f15679513afe8025c820671,1,23,lion,1684180616868,1684180610594,Animals,1684180564961,0,Immediate,7.975
445,5f15679513afe8025c820671,1,24,tiger,1684180621250,1684180617065,Animals,1684180564961,0,Immediate,4.382
445,5f15679513afe8025c820671,1,25,walrus,1684180622437,1684180621408,Animals,1684180564961,0,Immediate,1.187
445,5f15679513afe8025c820671,1,26,narwhal,1684180624196,1684180622819,Animals,1684180564961,0,Immediate,1.759
445,5f15679513afe8025c820671,1,27,squid,1684180627387,1684180626573,Animals,1684180564961,0,Immediate,3.191
445,5f15679513afe8025c820671,1,28,octopus,1684180630216,1684180627641,Animals,1684180564961,0,Immediate,2.829
445,5f15679513afe8025c820671,1,29,fox,1684180634883,1684180634122,Animals,1684180564961,0,Immediate,4.667
445,5f15679513afe8025c820671,1,30,coyote,1684180637967,1684180635442,Animals,1684180564961,0,Immediate,3.084
445,5f15679513afe8025c820671,1,31,leopard,1684180644977,1684180643217,Animals,1684180564961,0,Immediate,7.01
445,5f15679513afe8025c820671,1,32,cougar,1684180647740,1684180645238,Animals,1684180564961,0,Immediate,2.763
445,5f15679513afe8025c820671,1,33,platypus,1684180652391,1684180650874,Animals,1684180564961,0,Immediate,4.651
445,5f15679513afe8025c820671,1,34,beaver,1684180653635,1684180652713,Animals,1684180564961,0,Immediate,1.244
445,5f15679513afe8025c820671,2,1,beaver,1684180733204,1684180732177,Animals,1684180729580,0,Immediate,3.624
445,5f15679513afe8025c820671,2,2,goat,1684180734114,1684180733348,Animals,1684180729580,0,Immediate,0.91
445,5f15679513afe8025c820671,2,3,sheep,1684180735100,1684180734258,Animals,1684180729580,0,Immediate,0.986
445,5f15679513afe8025c820671,2,4,chicken,1684180736944,1684180735404,Animals,1684180729580,0,Immediate,1.844
445,5f15679513afe8025c820671,2,5,bear,1684180738193,1684180737460,Animals,1684180729580,0,Immediate,1.249
445,5f15679513afe8025c820671,2,6,duck,1684180739148,1684180738369,Animals,1684180729580,0,Immediate,0.955
445,5f15679513afe8025c820671,2,7,goose,1684180740477,1684180739433,Animals,1684180729580,0,Immediate,1.329
445,5f15679513afe8025c820671,2,8,bird,1684180742871,1684180741932,Animals,1684180729580,0,Immediate,2.394
445,5f15679513afe8025c820671,2,9,owl,1684180744654,1684180744097,Animals,1684180729580,0,Immediate,1.783
445,5f15679513afe8025c820671,2,10,eagle,1684180749118,1684180747961,Animals,1684180729580,0,Immediate,4.464
445,5f15679513afe8025c820671,2,11,otter,1684180750605,1684180749356,Animals,1684180729580,0,Immediate,1.487
445,5f15679513afe8025c820671,2,12,tiger,1684180751889,1684180751211,Animals,1684180729580,0,Immediate,1.284
445,5f15679513afe8025c820671,2,13,lion,1684180753239,1684180752092,Animals,1684180729580,0,Immediate,1.35
445,5f15679513afe8025c820671,2,14,giraffe,1684180756840,1684180753966,Animals,1684180729580,0,Immediate,3.601
445,5f15679513afe8025c820671,2,15,elephant,1684180758601,1684180757095,Animals,1684180729580,0,Immediate,1.761
445,5f15679513afe8025c820671,2,16,rhinocerous,1684180762655,1684180758804,Animals,1684180729580,0,Immediate,4.054
445,5f15679513afe8025c820671,2,17,jaguar,1684180771021,1684180770076,Animals,1684180729580,0,Immediate,8.366
445,5f15679513afe8025c820671,2,18,cheetah,1684180772261,1684180771199,Animals,1684180729580,0,Immediate,1.24
445,5f15679513afe8025c820671,2,19,moose,1684180775977,1684180775063,Animals,1684180729580,0,Immediate,3.716
445,5f15679513afe8025c820671,2,20,gazelle,1684180779664,1684180777926,Animals,1684180729580,0,Immediate,3.687
445,5f15679513afe8025c820671,2,21,zebra,1684180781403,1684180780142,Animals,1684180729580,0,Immediate,1.739
445,5f15679513afe8025c820671,2,22,snake,1684180782172,1684180781578,Animals,1684180729580,0,Immediate,0.769
445,5f15679513afe8025c820671,2,23,gecko,1684180783654,1684180782657,Animals,1684180729580,0,Immediate,1.482
